date,content,thumbUp
0621,普通话这么好呀,44
0621,原来是她，看过剧喜欢她，现在都忘了,17
0621,聘婷郡主吗,28
0621,喜欢当年港剧的松松，也喜欢现在的松松，加油松松！,0
0621,松松姐普通话好好呀，加油,14
0621,怎么会变形成这样？？我天？？年轻很有名,0
0621,小时候家里贴了她的贴画，觉得太完美了，可是今天尽然没有认出来,27
0621,上了年纪基本都认不出来了。。。看过好多陈松伶的电视剧,6
0621,她现在普通话这么好,10
0621,咋不给我姐姐们开空调,8
0621,了解松松的都知道，松松是特别善良真诚的人,2
0621,为什么变得完全认不出来了。年轻的时候是女神呀,2
0621,陈松伶年轻好漂亮，我很喜欢的，刚真没认出了，岁月真的不饶人呀,12
0621,你那叫一个背包？,9
0621,他老公挺特的 还在一起 真不容易,4
0621,哇~ 她年轻时候好漂亮啊,1
0621,美！飒！,4
0621,舞台感好自信,3
0621,原来是你呀娉婷,51
0621,松松姐普通话好棒,19
0621,不看年轻的照片真的认不出来诶,5
0621,这个妆容爱了,9
0621,前面说的福尔摩斯师奶，我也看过，爱爱爱爱爱爱,2
0621,陈松伶早就跟老公定居内地，普通话肯定好呀,1
0621,晓明这段话真的很贴心呢,146
0621,原来是她 ，看年轻相片才知道是皆大欢喜里三姑娘,1
0621,哇这个心态真的好好,11
0621,不认识是没看过经典港剧啊，太年轻了😊,5
0621,加油,0
0621,这姐姐早上是要看新闻联播的，普通话自然也好点,1
0621,年轻的时候好美啊,21
0621,老天！我才发现我看过张铎老师好多戏！一直不知道名字,2
0621,漂亮又有气质诶,18
0621,哇哦 他俩是夫妻啊,4
0621,都认不出来了,0
0621,我的第一个偶像，当年超喜欢你和郑伊健，支持你,0
0621,居然和张铎是夫妻，冷知识,116
0621,不要说长相变了，毕竟年龄摆在那，好好看节目,31
0621,姐姐乘风破浪，小明低声下气,71
0621,真的是我记忆中的她，变了我还以为认错了,1
0621,让我们一起为白冰姐姐加油欢呼吧。,10
0621,以前看过她好多剧，现在和以前一点不像了,0
0621,感觉她变模样了,42
0621,疫情期间好多地方不让开空调,24
0621,普通话好到爆炸啊,23
0621,认识她老公不认识她的应该都是年龄比较小吧,4
0621,如果不是放年轻时的图片，真不敢相信是陈松林。,0
0621,姐夫好帅的,22
0621,这个姐采访的时候好美啊,29
0621,原来是她 我的天一点没认出来,0
0621,喜欢你松松!,11
0621,这个姐姐很好呀,4
0621,差很大,0
0621,情深深雨蒙蒙的石磊？？？,0
0621,我都没认出来剧很红的姐姐,49
0621,她老公超帅,57
0621,宝刚御用男主,15
0621,现在商场都不能开空调的，不能开中央空调的,5
0621,陈松伶变化好大啊，看到她以前的照片才认出来,0
0621,她老公和张萌演的电视剧,11
0621,姐姐是和张学友演舞台剧的,35
0621,这种场合越早出去越好.没那么紧张,14
0621,小时候看陈松伶和郑伊健演的仙侣奇缘，超美，英气的那种美！,5
0621,松松姐是最自信的,26
0621,以前看过陈松伶和刘恺威演的剧里面有首歌叫《雨念》，那时候感觉她跟贾静雯还有点像呢,0
0621,啊，差点认不出来，不过也很漂亮,2
0621,她老公好眼熟,29
0621,和欧阳胖胖演金玉满堂,22
0621,她老公我知道啊,21
0621,小时候看了好多陈松伶的港剧,6
0621,松松姐是后面吃药才会这样的，也是被亲妈坑的人，但是自己很励志，姐姐很棒！,4
0621,她后来离开tvb去新加坡发展了,0
0621,你很理解就是说你觉得自己已经很成功了23333333,25
0621,晓明哥，你这个我很理解很有韵味，我喜欢,11
0621,这个姐姐好勇敢，好酷(✪▽✪),2
0621,笑看风云,5
0621,松松是因为生了一场病，她很有个性的美,2
0621,以前超级喜欢😍她我居然没认出来😱,0
0621,你很理解嗯你是想说你是成功人士哈哈,86
0621,松松年轻的时候很美的，我记得我看过天地男儿和白古和张智霖,15
0621,香港好出名的演员,73
0621,完全不一样啊，年轻的时候特别喜欢她 好好看古天乐里面有她,3
0621,以前她巨美,42
0621,安家 里面的那个神秘人 是个英文名叫啥忘记了,0
0621,不开心了，叫姐夫们把你舞台掀了,198
0621,空调都不给姐姐们开？,70
0621,我小时候超喜欢她，娉婷郡主超级美,32
0621,黄晓明台词很好啊。棒棒哒,34
0621,我也觉得他变样了 和两年前参加跨界歌王 长的一点也不一样了 太可怕了,2
0621,张铎和唐嫣演的那部戏我好喜欢,5
0621,我超喜欢她老公,28
0621,她现在也是很美的  ,9
0621,松松姐姐，以前生过一场大病，张铎一直都不离不弃,4
0621,鹿鼎记里的花布美人,7
0621,是张铎（duo） 好吗？  不是 张译,4
0621,经常看港剧的，肯定认识她,1
0621,夹缝里看昕昕。，镜头好少,88
0621,这里很多人不认识她吧，她年轻的时候很有名,13
0621,霍汶希没在？？？,14
0621,看过她很多电视，真的没有认出来！,5
0621,早就知道她和张铎是夫妻啦，很喜欢她老公和她，哈哈,1
0621,是四大才子几年的郡主吧,7
0621,不要有淘汰！和选首席一样！！！不要淘汰姐姐！！！！！！,96
0621,原来是她，广东人很多看过她演的戏,57
0621,没开空调，姐姐们不说嘛,45
0621,我上学的时候，英语书书皮就是陈松伶。很喜欢她！,4
0621,"松松超棒！支持,在没有彩排完全不知道舞台什么样的情况下还第一个上场",1
0621,我好喜欢她的《现代钟无艳》,37
0621,这个姐姐以前好漂亮的,53
0621,我看过她丈夫好多电视,35
0621,张铎是正剧里面的,42
0621,歌舞剧的人很稳，也很大气,25
0621,她是聘婷麽？四大才子里的,9
0621,张铎陈松伶他们刚交往的时候我都知道了，十几年过去了,0
0621,前面问舞台小的，感觉综艺看太少了，这里只是候场室,5
0621,陈松伶年轻时很美的,74
0621,感觉变了样，没认出来,31
0621,陈松伶是不是以前和郑伊健演过仙履奇缘？,3
0621,哇塞，这个舞台很可以啊，好好看啊,23
0621,四大才子里面的郡主！！！和文征明那个,2
0621,她年轻的时候美的哦,81
0621,这也是个大姐大，很牛的！,29
0621,以前看港剧就能看到她，很美的,12
0621,天我咋没看到海陆,24
0621,笑看风云永远最爱松松姐！,0
0621,接下来见证奇迹的时刻。。。,9
0621,娉婷郡主,58
0621,张铎，不是张译,24
0621,我昕昕子呢,46
0621,这么大场子感觉只有何炅老师hould住，为什么不请何老师呐,2
0621,我的天陈松伶,6
0621,妈呀张铎和高伟光太像了吧连声音都一样,0
0621,海陆姐姐自信一点！！！！！你是最棒的！！！！,75
0621,吴昕没啥镜头,125
0621,我的娉婷郡主!!,62
0621,演过上海滩吧，陈松伶,5
0621,许飞酷的很，反正都要走，不如先坐个c位再说，哈哈哈哈哈,0
0621,白冰姐姐冲呀加油啊,10
0621,不得不说啊，这个舞台也太好看了吧，我喜欢,99
0621,沈梦辰这是你的战服吗？,33
0621,老公大陆的普通话能不好吗,5
0621,看到她年轻时的照片，才知道原来是她，余英男,1
0621,我看过她的剧,9
0621,陈松伶姐姐好棒 👍,0
0621,原来是娉婷郡主，我的天啊,51
0621,吴昕镜头好少哦,148
0621,什么时候来个真实版的叔圈101,2
0621,昕姐镜头有点少啊,37
0621,陈松伶年轻时真的很漂亮,7
0621,就是来看松怜姐姐的，加油，你是最棒的！ ,0
0621,不愧是你芒果,456
0621,哇塞，这个舞台好漂亮啊，很梦幻啊,121
0621,这就是我是歌手呀,33
0621,陈松伶年轻时太美了她的港剧我都爱看,4
0621,白冰姐姐加油加油冲冲冲冲,14
0621,小明也可以算成功了吧？不明白在质疑什么？,0
0621,不愧是你，芒果,174
0621,不愧是芒果,356
0621,哇真的好漂亮啊,27
0621,开了空调，可能效果不是很好   演播厅很大嘛,3
0621,暗示已经成功了,4
0621,歌手的舞台啊,16
0621,这个舞台太好看了叭,453
0621,这舞台我起鸡皮疙瘩了,127
0621,不注意看白冰的时候，老是觉得是金喜善来了,24
0621,这是和张学友唱音乐剧的女人，很厉害的,5
0621,初评级都这么高大上,88
0621,笑看风云和郑伊健演情侣的,0
0621,这个舞美绝了,96
0621,松伶姐原来是你！！！你好好看啊！！,7
0621,这舞台可以,55
0621,聘婷变样了！,6
0621,赵宝刚御用男主该不会emmmm毕竟赵和海岩一样,0
0621,给我们的冰冰子疯狂打电话！！！！,5
0621,这舞台太好看了吧,221
0621,我的妈这个舞台炫酷啊，每一次芒果的舞台都不错,34
0621,芒果，有你的啊啊啊啊好看,65
0621,舞台可以啊！！！,85
0621,芒果绝了！这个排面，吊打！,15
0621,好多觉得眼熟，看以前的照片才能想起来,0
0621,芒果舞美太震撼了,208
0621,芒果，可以呀,192
0621,姐姐好美。电视剧我都喜欢看,6
0621,也太大了,20
0621,没看她年轻时候的照片 完全认不出来了,0
0621,这个舞台太大了完全开不了空调,4
0621,哇塞 舞台好漂亮,74
0621,芒果果然没让我失望,117
0621,芒果台的舞美真不是盖的,21
0621,排面可以啊,113
0621,吴昕呢好安静,38
0621,妈呀，这舞台效果想表达的是，我谁都惹不起吗哈哈哈,17
0621,湖南卫视综艺方面从不让人失望,341
0621,芒果棒棒哒,60
0621,芒果你可以啊,38
0621,不愧是你🥭🥭,36
0621,对呀，聘婷郡主,3
0621,芒果台真的太会了 做娱乐节目绝了,1
0621,哇有排面啊,157
0621,芒果不愧是你,95
0621,大手笔啊,63
0621,绝了啊啊啊啊,53
0621,年轻的时候好漂亮,1
0621,太好看了吧,16
0621,知道为什么没有空调了吧😂,99
0621,芒果舞美，服气,224
0621,给芒果舞美加鸡腿,29
0621,哇太美了舞台，不愧是芒果,11
0621,陈松伶参加过跨界歌王第一季，唱歌还挺好听的,2
0621,刚开始看是觉得有点像 然后看又不像 原来真的是她,0
0621,破费了破费了,431
0621,芒果真的很会,237
0621,这个舞美绝了,107
0621,夹缝中找我昕昕,11
0621,lsq到此一游,12
0621,白冰和金喜善真呢好像,0
0621,芒果效果一直可以的,220
0621,不愧是芒果，舞美TOP,133
0621,我们湖南台，真的是太棒了，舞台、综艺真的是最好看的,4
0621,84年的表示看过好多松松的剧，🈶️一部好像叫仙侣奇缘？郑伊健饰演血魔的,0
0621,芒果舞美给力啊,82
0621,小时候看过很多她的电视剧,2
0621,这舞台也太美了吧,46
0621,舞台太酷了,75
0621,舞台太好看了,6
0621,   舞美好看哦,4
0621,今年最棒选秀，婧和创弱爆了,3
0621,吴昕加油,34
0621,各大综艺  我服芒果,109
0621,这岁月真的是杀猪刀 陈松伶是儿时的女神啊,1
0621,姐姐们就是不一样，帅气，飒,18
0621,哇这舞台好好看,75
0621,蜀山奇侠   郭富城还是配角，她是女一,1
0621,每个姐姐我都喜欢 不分前后,0
0621,不愧是你芒果,205
0621,芒果果然不一般,172
0621,芒果可以啊！这排面满分,73
0621,芒果，不愧是你!👍,117
0621,哇 李斯丹妮好聪明 节目组的隐喻都发现了,1
0621,芒果的舞美一直都挺好的,13
0621,芒果真的豪,237
0621,舞台可以的 芒果你下血本了,71
0621,芒果台还是可以的,87
0621,可以给吴昕多些镜头嘛,51
0621,小时候很喜欢看陈松伶的剧,3
0621,其实她们都见怪不怪了 只是配合演戏而已 十几年上过多少跨年春晚了 演员也会去唱歌,1
0621,不愧是芒果妈妈,115
0621,芒果爸爸还是你爸爸！,26
0621,舞美太强了,33
0621,这个舞台真的好看！,8
0621,吴昕昕怎么都没什么镜头哇看到现在,5
0621,一群女人果然可怕！！！,2
0621,芒果的舞美和后期真的是没得挑 太棒了,16
0621,芒果可以啊,56
0621,不愧是芒果,37
0621,这个舞台！厉害啊！,6
0621,姐姐们的排面,16
0621,原来是她！变样子了,0
0621,果然鼻祖还是鼻祖,167
0621,舞美厉害了,22
0621,爱优腾芒的舞美，我真的最服芒果的舞美，就真的很好看,12
0621,芒果会搞,86
0621,这个舞台太美了,17
0621,不得不说这排面真的绝了,3
0621,不愧是芒果,91
0621,宁静开始紧张的不说话了哈哈哈,12
0621,芒果太有排面了,33
0621,前面lsq是林舒晴吗哈哈哈哈哈,8
0621,看过很多陈松伶的剧，年轻时又美又帅,1
0621,姐姐的魅力值得拥有这个舞台,6
0621,芒果舞美真的瑞斯拜,31
0621,哇芒果台排面,85
0621,这个舞台太漂亮了,25
0621,有排面,28
0621,没认出陈松伶,4
0621,绝了绝了,20
0621,不愧为芒果台,60
0621,芒果不愧是你,41
0621,不愧是大制作啊 辣菜隔壁🐶🍑,35
0621,芒果可以啊,41
0621,祝英台啊啊啊啊,1
0621,这舞美加鸡腿！,35
0621,芒果绝了,41
0621,你芒果还是你芒果,33
0621,万茜太安静了,35
0621,海陆这妆容有点像赵丽颖,16
0621,突然好喜欢海陆，太没心眼了，哈哈,9
0621,芒果🥭太厉害了,33
0621,姐姐的配置不可能低，不然姐姐不满意,70
0621,这个姐姐好勇敢啊,92
0621,她演过冯程程的，哇，都认不出来了,13
0621,天啊舞台好好看啊,48
0621,刚刚还有人在说像海选现场哈哈哈哈😂😂😂,7
0621,舞台太漂亮了 大手笔啊 不愧是芒果,1
0621,海陆真的有种是缺根筋的感觉,163
0621,这个节目再豪我都不会意外，毕竟后面有那么多姐夫,50
0621,不是吧 阿sir 这舞台也太好看了叭,16
0621,海路应该少说点话 高冷一点要好一些 不太会说话要学会藏拙,1
0621,芒果台牛,50
0621,芒果爸爸🐮👃,15
0621,海陆你就少说话，就挺好😳,110
0621,她胖了好多认不出来了,53
0621,为什么昕昕子没有镜头啊啊啊,7
0621,芒果一出手就知有没有，这也太厉害了的舞台了,3
0621,安安妹妹ouo,30
0621,一直大姐大的宁静怎么不去了？,2
0621,不愧是芒果！！,75
0621,松松子加油 ,19
0621,松松还是可爱的，厉害,13
0621,昕昕有点腼腆,14
0621,以前打工的时候还见过张铎一次，原来这个小姐姐是他老婆，好有气质喜欢,1
0621,这个舞台太好看了吧！！！！,6
0621,第二季，披荆斩棘的哥哥，沈腾，杨迪，宋小宝，沙溢,56
0621,芒果果然还是芒果,86
0621,芒妈绝了,34
0621,看TVB长大的，怎么会不认识陈松伶，加油加油加油,11
0621,为什么昕姐镜头这么少,25
0621,芒果妈妈就是芒果妈妈，厉害,10
0621,芒果综艺确实都不错的，很舍得下血本,55
0621,陈松伶姐姐加油冲鸭,22
0621,姐姐们一直哇哦心里就这？？,46
0621,舞台太美了，与姐姐们美貌匹配,1
0621,只有这种跟有现场舞台经验的老演员才有这个胆量,0
0621,舞台绝了，好期待,14
0621,吴昕，王丽坤没有镜头怎么回事,18
0621,姐姐们就是有排面,18
0621,这是什么神仙节目？我的天,6
0621,姐姐的舞台一定要高级,13
0621,陈松伶加油！！！唱儿歌的时候就很喜欢你了,0
0621,我看过她的戏，年轻时真的好美,2
0621,这位姐姐太勇敢啦加油加油,27
0621,芒果教你做选秀,20
0621,舞台太厉害了,4
0621,吴昕啊,10
0621,加油 陈松伶姐姐 笑看风云,2
0621,下一季很有可能是哥哥团，那就有的看了，魏晨，韩庚他们,1
0621,芒果台的舞美，真的没话说，棒,28
0621,想看吴昕,14
0621,松松姐加油鸭,9
0621,原来是冯程程！妈呀 完全认不出来了,4
0621,她老公好像是演仙剑奇侠传三里面唱歌很好听的那个,0
